id,name,album,artist,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
4n7jnSxVLd8QioibtTDBDq,On My Way,On My Way,Alan Walker,193797,0.509,0.0209,0.689,0,0.301,0.297,-4.929,0.102,170.087,1,4,Energetic
0kDTkI3VN3LEObv3v3ehhY,On My Way (feat. Jordan Kaahn),On My Way (feat. Jordan Kaahn),Robbie Rivera,218000,0.661,0.0188,0.93,0.00146,0.0919,0.367,-4.208,0.0617,122.052,7,4,Happy
0nCZDQrlWA149QdGTdlsFU,One Day,Light,Matisyahu,207573,0.346,0.198,0.61,0,0.117,0.235,-5.818,0.15,68.552,0,4,Happy
27r2uANqwK7XbsiAZnzf9e,One Day,One Day,Tate McRae,202496,0.52,0.922,0.119,0,0.0883,0.355,-12.148,0.0407,69.217,0,4,Sad
3JbE6e17yvNdPggjPDrCyO,One for the Road (Live),"Lola - Live at Providence Civic Center, Providence, RI - September 1979",The Kinks,287333,0.488,0.153,0.777,0.0312,0.825,0.481,-12.658,0.0894,81.437,9,4,Happy
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),Calvin Harris,214846,0.791,0.037,0.862,2.19E-05,0.0814,0.592,-3.24,0.11,123.994,9,4,Energetic
7xoUc6faLbCqZO6fQEYprd,One Last Time,My Everything (Deluxe),Ariana Grande,197266,0.628,0.093,0.593,1.65E-06,0.096,0.104,-5.036,0.0323,125.026,8,4,Happy
4XffvS5G54jPlLyCPfUovt,One Last Time (feat. Corey Gray),"Covers, Vol. 1",Ebony Day,182925,0.611,0.897,0.394,0,0.0793,0.48,-6.773,0.0321,124.092,7,4,Sad
0Ov2L3hgjc5TlxKuBpKOQK,One More Night,One More Night,Labi Ramaj,180972,0.62,0.00402,0.897,8.56E-05,0.108,0.183,-3.595,0.086,126.013,11,4,Energetic
5Q0VxlFh80F3LmbGnuDE4M,One Night (D.O.D Remix),One Night - D.O.D Remix,Cedric Gervais,252500,0.681,0.00732,0.969,0.199,0.219,0.26,-1.394,0.0702,126.024,1,4,Energetic
5G2c6FsfTzgYUzageCmfXY,One Thing,Up All Night,One Direction,197600,0.713,0.00233,0.718,0,0.0838,0.656,-3.806,0.0278,126.999,2,4,Energetic
2h23bjG8B3bcD47HBu6bHG,One-Trick Pony,Late in the Evening,Paul Simon,242706,0.72,0.199,0.88,0.0246,0.0865,0.961,-8.988,0.0406,118.623,5,4,Happy
0yfd3MSq6JEsNxOzSLJR7g,Only,Only,RY X,268455,0.373,0.906,0.178,0.558,0.109,0.0933,-15.52,0.0303,108.605,7,4,Sad
0DiDStADDVh3SvAsoJAFMk,Only Human,Happiness Begins,Jonas Brothers,183000,0.795,0.108,0.496,0,0.0645,0.874,-5.883,0.0722,94.01,0,4,Happy
54l9GJGQ1UCFKe2tzt1Vxt,Only You (with Little Mix),Only You (with Little Mix),Cheat Codes,189401,0.607,0.0829,0.74,0,0.105,0.219,-4.793,0.172,108.05,4,4,Sad
24CJS73HBvYtVguUZBnyAn,Open Fields,Open Fields,Faelt,183181,0.491,0.97,0.197,0.916,0.214,0.216,-19.261,0.0298,132.106,4,4,Calm
65pipJGXaATPewXISzxPAT,Open Fire,VAGABOND Pt. 6 (Original Television Soundtrack),The VANE,213853,0.329,0.0161,0.89,0.000246,0.13,0.201,-4.072,0.0883,160.112,1,4,Energetic
5bATh5zpKb6uauocsl0XRM,Open Skies,Open Skies,Lost Horse Mine,154863,0.56,0.00104,0.559,0.812,0.123,0.0869,-7.807,0.0274,133.044,0,4,Calm
6jFX2sHOzh7tpIIOomlrqJ,Orbits,Orbits,Halfway Escape,204827,0.438,0.855,0.404,0.881,0.11,0.4,-13.924,0.039,116.142,6,4,Calm
6wCsrMyI3DavGvodBx8A7h,Out Of Control EP,Out Of Control - Pat Vocal Mix,Lupe Fuentes,193548,0.864,0.00875,0.742,0.394,0.41,0.689,-6.117,0.043,124.009,1,4,Energetic
2RlgNHKcydI9sayD2Df2xp,Out of the Blue,Mr. Blue Sky,Electric Light Orchestra,303373,0.388,0.652,0.338,3.72E-06,0.248,0.477,-10.054,0.0328,177.784,10,4,Happy
6HrPFcVFz9wTBqqIrpJ8iB,Out Of The Deep,Out of the Deep,Olivia Belli,193207,0.2,0.992,0.0212,0.903,0.0929,0.0631,-32.285,0.0499,74.852,0,1,Calm
7Cx3kiPstZOSKAqTe3LtEi,Outside,Outside,MorMor,238020,0.637,0.0925,0.613,0.425,0.156,0.598,-7.432,0.0272,127.006,1,4,Sad
5jjZikDrEd0by1o7V3fO4y,overwhelmed,Overwhelmed,Royal & the Serpent,159293,0.804,0.308,0.323,0,0.15,0.456,-11.127,0.305,87.019,0,4,Energetic
4Kh6cq3XgOGUK9yXQu7RTq,overwhelmed - Chri$tian Gate$ remix,overwhelmed (the remixes),Royal & the Serpent,134482,0.619,0.178,0.502,0,0.155,0.38,-8.097,0.249,174.196,0,4,Energetic
4sPJgy0CksvmXp9jC0W4gv,Page Avenue (US Non-PA Version),Anthem of Our Dying Day,Story Of The Year,216026,0.388,0.0211,0.8,0,0.212,0.357,-6.33,0.0783,194.744,9,3,Energetic
7uUahoeqGNRMbpdeiLj1rS,Panic Room,Panic Room,Au/Ra,237772,0.495,0.152,0.426,5.65E-06,0.099,0.0636,-9.434,0.0736,97.91,8,4,Sad
3hxqWxFfmbIYcrV0e7wSyL,Panoramic Feelings (Piano Version),Panoramic Feelings (Piano Version),LudoWic,230284,0.25,0.991,0.00846,0.896,0.0853,0.0638,-24.348,0.0373,78.552,8,1,Calm
4mrAArfFEIqpH6myouJb03,Paper Planes,Paper Planes,Lucas & Steve,186666,0.643,0.0525,0.762,0,0.345,0.399,-4.003,0.0373,125.947,7,4,Energetic
4IrzpCIP60bro2wkBq5dIi,Parabel,Parabel,Matteo Myderwyk,133000,0.354,0.976,0.0214,0.903,0.0957,0.148,-32.492,0.0388,112.008,6,4,Calm
62LJFaYihsdVrrkgUOJC05,Parade - Music from the Motion Picture Under the Cherry Moon,Kiss,Prince,226240,0.898,0.0135,0.271,0.00138,0.0461,0.742,-12.238,0.091,111.485,7,4,Happy
6nek1Nin9q48AVZcWs9e9D,Paradise,Mylo Xyloto,Coldplay,278719,0.449,0.0509,0.585,8.75E-05,0.0833,0.212,-6.761,0.0268,139.631,5,4,Energetic
15vzANxN8G9wWfwAJLLMCg,Paris,Paris,The Chainsmokers,221520,0.646,0.0243,0.644,0,0.0888,0.251,-6.763,0.031,99.999,2,4,Sad
0sSxUKtpE11r5VVx1DIMww,Part Lies Part Heart Part Truth Part Garbage 1982-2011,Everybody Hurts,R.E.M.,316880,0.282,0.568,0.476,0.0185,0.157,0.186,-6.524,0.0274,187.604,2,3,Sad
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,The Time Of Our Lives (International Version),Miley Cyrus,202066,0.652,0.00112,0.698,0.000115,0.0886,0.47,-4.667,0.042,96.021,10,4,Energetic
4EVpdoFt3L6sAa4hivmWz9,Pass The Hours,Pass The Hours,MorMor,223440,0.778,0.179,0.639,0.000934,0.322,0.543,-5.985,0.0292,119.977,6,4,Sad
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,More Life,Drake,298940,0.809,0.256,0.463,0.085,0.109,0.364,-11.377,0.0396,111.98,11,4,Energetic
4P6IttK2PRBjyr3fm0pP7t,Past Life (with Selena Gomez),Past Life (with Selena Gomez),Trevor Daniel,186480,0.612,0.104,0.539,0,0.18,0.294,-5.071,0.0488,79.948,3,4,Energetic
6FI69Qkt6C2yBTVLC8zq34,Path to Serenity,Path to Serenity,Arya Shae,214277,0.134,0.961,0.0601,0.869,0.109,0.0388,-19.866,0.0352,73.855,7,1,Calm
3UD3HNtCYunRSbogkXPVYh,Patience,Illuminate (Deluxe),Shawn Mendes,175253,0.693,0.112,0.566,0,0.112,0.427,-6.42,0.0755,90.06,3,4,Happy
4InPkb53JOmTmpM1njbl6A,Patlamaya Devam,Patlamaya Devam,Isyan Tetick,143500,0.849,0.644,0.632,0,0.0947,0.639,-7.206,0.323,101.56,4,4,Energetic
6vxHp3CDNo0afgKGp2yi1E,Paul Simon,Me and Julio Down by the Schoolyard,Paul Simon,164813,0.626,0.237,0.816,1.80E-06,0.104,0.798,-10.593,0.13,105.33,9,4,Happy
1ml03ZtwxEJJiEuIsjke7W,Payphone,Overexposed,Maroon 5,231386,0.739,0.0136,0.756,0,0.37,0.523,-4.828,0.0394,110.028,4,4,Sad
4RE3vueod5PL48rvHtuu9C,Peer Pressure,Oh My Messy Mind,James Bay,176826,0.631,0.0299,0.715,0,0.122,0.42,-6.083,0.0277,135.826,1,4,Energetic
5b61rcrjF6JG7yq0RRaOLh,People Are Strange (Incl. Festival Mix),People Are Strange - Festival Mix,KAAZE,195468,0.636,0.00222,0.912,0.0269,0.598,0.0765,-5.671,0.091,127.963,11,4,Energetic
5UqZDGclEuq7g3sgUFad0J,People You Know,Rare (Deluxe),Selena Gomez,194900,0.695,0.0881,0.62,5.43E-05,0.111,0.62,-8.082,0.0521,150.032,8,4,Energetic
0tgVpDi06FyKpA1z0VMD4v,Perfect,÷ (Deluxe),Ed Sheeran,263400,0.599,0.163,0.448,0,0.106,0.168,-6.312,0.0232,95.05,8,3,Calm
22gUZ6ILQtzvGnxl6Oi4DP,Perreo,Reggaeton Latino Y Más,Nfasis,143033,0.884,0.0198,0.938,0.247,0.0927,0.619,-1.755,0.0734,120.017,7,4,Energetic
22KKy6ftT0i4nyGNCbwc1B,Petrichor,Petrichor,Cecelya,118321,0.319,0.937,0.122,0.905,0.167,0.214,-16.69,0.0373,70.263,4,4,Calm
3je88Q4OvTqIx7BFRFYvRA,Phases,Phases,PRETTYMUCH,215759,0.77,0.169,0.636,0,0.0676,0.492,-6.724,0.131,105.93,11,4,Calm
1UmFRZU3taMGZApPhK32mc,Philharmonics,Riverside,Agnes Obel,228546,0.648,0.985,0.177,0.000353,0.134,0.236,-13.474,0.0311,99.101,9,3,Sad
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,x (Deluxe Edition),Ed Sheeran,258986,0.614,0.607,0.379,0.000464,0.0986,0.201,-10.48,0.0476,107.989,4,4,Calm
51USOvxeXLH3EvL3RwWJp7,Piano Piano,Snowfall,Florejan,164703,0.437,0.984,0.0747,0.914,0.109,0.175,-20.209,0.0648,117.078,1,4,Calm
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,Mind Of Mine (Deluxe Edition),ZAYN,202746,0.584,0.117,0.7,0,0.0939,0.438,-4.275,0.0456,124.944,11,4,Sad
3L47u91Y7YIGPpLPBrulh0,Pink Rupture,Pink Rupture,Kornum & Karma,348907,0.736,0.00178,0.356,0.704,0.0925,0.525,-8.676,0.0405,118.002,4,4,Happy
1XtkmIXg2o5SqOrNI8Szvk,Placidity,Placidity,Estado De Calma,165268,0.261,0.474,0.25,0.893,0.0882,0.0827,-18.526,0.0339,153.045,7,4,Calm
1gIZhNdfbkGJ2iyOZJmW9O,PLANET,Planet,Sofiane Pamart,151400,0.549,0.988,0.0604,0.869,0.111,0.113,-23.059,0.0332,113.98,6,3,Calm
4DpNNXFMMxQEKl7r0ykkWA,Play Date,Cry Baby (Deluxe Edition),Melanie Martinez,179867,0.68,0.612,0.729,0,0.224,0.446,-5.077,0.0475,123.97,5,4,Energetic
0nL2bTth1UVQHWDDumMm3f,Play The Ghost,Play The Ghost,Sarah Davachi,301291,0.118,0.911,0.0567,0.879,0.106,0.0391,-19.274,0.0427,83.721,11,4,Sad
6jg5SRvdGxvJ0DzNV0UqEK,Please Don't Go,31 Minutes to Takeoff,Mike Posner,196813,0.699,0.00296,0.882,0.0544,0.13,0.657,-3.896,0.0311,120.016,4,4,Energetic
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Please Don't Go,Joel Adams,210580,0.513,0.0118,0.768,1.94E-05,0.294,0.235,-4.868,0.0587,84.264,4,4,Energetic
5ZBeML7Lf3FMEVviTyvi8l,Please Please Me (Remastered),Twist And Shout - Remastered 2009,The Beatles,155226,0.482,0.641,0.849,7.74E-06,0.0414,0.937,-9.198,0.0452,124.631,2,4,Happy
4ePP9So5xRzspjLFVVbj90,Pocket Full Of Kryptonite,Two Princes,Spin Doctors,256733,0.543,0.00162,0.912,2.10E-06,0.0565,0.836,-10.71,0.0601,103.731,7,4,Happy
6fNhZRFEkBfgW39W3wKARJ,Pompeii,Bad Blood,Bastille,214147,0.679,0.0755,0.715,0,0.271,0.571,-6.383,0.0407,127.435,9,4,Energetic
1QmdL4qnNkm8FDuseRMf21,Prelude,Prelude,Marynka,223500,0.306,0.996,0.0846,0.901,0.0909,0.118,-27.607,0.0535,164.732,1,4,Calm
6CaQoqHFR0naK53v3jNGUT,Prelude in F,Prelude in F,Alexander Motovilov,109000,0.461,0.968,0.272,0.946,0.113,0.533,-24.315,0.0363,122.731,8,3,Calm
02QoKc20zzH9A8mf25NfPq,Presence,Presence,Van Stiles,125500,0.616,0.966,0.292,0.927,0.0955,0.0633,-16.837,0.0423,127.008,2,1,Calm
7f2d3p6nzGFR6874f0E7E7,Pressure,Pressure,Seth Hills,135585,0.708,0.00885,0.863,0.366,0.285,0.437,-4.001,0.0606,127.981,9,4,Energetic
4HXOBjwv2RnLpGG4xWOO6N,Princess of China,Mylo Xyloto,Coldplay,239215,0.42,0.00385,0.69,0.015,0.287,0.237,-6.221,0.0347,85.014,9,4,Energetic
2j3BmbOK0ZElUhsKH7q7eh,Princesses Don't Cry,Princesses Don't Cry,CARYS,212106,0.626,0.285,0.595,0,0.0859,0.65,-4.975,0.0288,74.986,0,4,Sad
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Promises (with Sam Smith),Calvin Harris,213309,0.781,0.0119,0.768,4.91E-06,0.325,0.486,-5.991,0.0394,123.07,11,4,Happy
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,Post Malone,221440,0.75,0.546,0.56,0,0.111,0.459,-8.094,0.105,140.06,8,4,Energetic
6fBwVe6udYdnRqwqo06if8,Purple Rain,I Would Die 4 U,Prince,178986,0.731,0.0862,0.75,0.000388,0.202,0.639,-10.457,0.0321,135.406,2,4,Happy
0W4RUo3m0jL0wHADS0PLme,Pyramid Train,The Five Times I Loved You,Cora Zea,205695,0.41,0.988,0.0845,0.93,0.109,0.0795,-21.814,0.0327,92.033,4,4,Calm
4vEXJ6NvEwS8ptynkNswaa,Queen 40 Limited Edition Collector's Box Set,You're My Best Friend - Remastered 2011,Queen,170800,0.518,0.158,0.761,0.00765,0.0715,0.576,-7.025,0.0452,118.738,0,4,Happy
55GKCRZ1U75Ru0iJuLOJWm,QueLoQue (feat. Paloma Mami),QueLoQue (feat. Paloma Mami),Major Lazer,165176,0.648,0.0372,0.812,1.07E-06,0.0881,0.392,-5.086,0.137,170.022,9,4,Energetic
62yJjFtgkhUrXktIoSjgP2,Radioactive,Night Visions,Imagine Dragons,186813,0.448,0.106,0.784,0.000108,0.668,0.236,-3.686,0.0627,136.245,9,4,Energetic
59WN2psjkt1tyaxjspN8fp,Rage Against The Machine - XX (20th Anniversary Special Edition),Killing In The Name,Rage Against The Machine,313573,0.466,0.0266,0.833,0,0.0327,0.661,-4.215,0.304,88.785,7,4,Energetic
5AFJu2ztDpjULgkrdM0zVi,Rain,Rain,Faime,160555,0.737,0.346,0.423,0.000152,0.0872,0.244,-10.838,0.0357,108.035,6,4,Calm
6or1bKJiZ06IlK0vFvY75k,Rap God,The Marshall Mathers LP2 (Deluxe),Eminem,363521,0.708,0.397,0.843,0,0.799,0.625,-2.66,0.314,148.14,7,4,Energetic
7HMmFQsKsljwTw8bS7lu19,Rare,Rare,Selena Gomez,220589,0.838,0.208,0.545,8.01E-05,0.103,0.631,-6.713,0.0706,114.998,5,4,Energetic
5lWSa1rmuSL6OBPOnkAqoa,Rasputin,Daddy Cool,Boney M.,220666,0.69,0.463,0.752,0.00102,0.595,0.97,-11.47,0.0455,126.005,6,4,Energetic
34ccBqL3xNaCzPxr0UqoEw,Rattlesnake!,Toxic,A Static Lullaby,200240,0.555,3.01E-05,0.98,4.38E-05,0.0661,0.37,-6.063,0.154,143.005,8,4,Energetic
7sBlA4bK7gpf2H42K6Y0H3,Raven's Feather (Piano Solo),Raven's Feather - Piano Solo,Nina June,256259,0.594,0.988,0.0624,0.928,0.109,0.0738,-19.409,0.0472,123.999,10,4,Calm
13SBuUaDElB4vowkW6nQxk,Rayons de soleil,Rayons de soleil,Marlies du Mosch,245200,0.315,0.987,0.102,0.954,0.104,0.169,-22.435,0.0423,63.679,11,5,Calm
5xvUgoVED1F4mBu8FL0HaW,Ready or Not,Hello My Name Is...,Bridgit Mendler,200946,0.715,0.00351,0.872,3.84E-05,0.107,0.748,-3.835,0.0509,93.043,2,4,Sad
3sqyZAk7dUY3U4ApoJcRzJ,Reality EP,Reality,Chocolate Puma,213750,0.651,0.000934,0.836,0.932,0.112,0.0741,-6.154,0.0588,127.986,6,4,Happy
5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi,Demi Lovato,201600,0.706,0.123,0.728,0,0.185,0.851,-3.602,0.0852,121.017,7,4,Energetic
55VX26X342cWBM7akigws7,Rebuscano,Rebuscano,Olivia Belli,173319,0.416,0.99,0.0322,0.929,0.101,0.0614,-29.145,0.0451,120.321,2,4,Calm
2aoxz8c3bHyDrZBhTKnTXh,Red Moon,Sadness,Marynka,453804,0.35,0.991,0.0706,0.931,0.1,0.0877,-24.271,0.0441,102.507,5,4,Calm
4ytv5Yzyal3LzKyMjRXjse,Reflection of Youth,Living,EERA,279826,0.46,0.14,0.59,0.591,0.112,0.212,-9.375,0.0327,118.008,6,4,Sad
0b6iQfSLnYGz5VCzwndLz9,Reflections,Sintra,Made Of Gold,201951,0.395,0.984,0.147,0.909,0.0724,0.167,-19.174,0.051,164.176,2,4,Calm
3bN4tg6rnNPy9GCkGhym4T,Reggatta De Blanc (Remastered),Message In A Bottle - Remastered 2003,The Police,290280,0.577,0.0338,0.808,1.33E-05,0.221,0.869,-7.04,0.039,151.008,1,4,Happy
288oxP29Qe5FikFIc1b1Gd,Remains,Remains,Dries Beheydt,228622,0.157,0.991,0.0755,0.897,0.184,0.119,-23.545,0.051,71.23,7,4,Calm
13iMiwdY7pgE1f7NwYKr1D,Renee's Song,Renee's Song,Bazzi,130545,0.593,0.794,0.229,0,0.167,0.42,-8.888,0.0307,117.823,9,4,Sad
5YBVDvTSSSiqv7KZDeUlXA,Renegades,Renegades Of Funk,Rage Against The Machine,274160,0.651,0.00184,0.908,0.000579,0.384,0.769,-4.019,0.0577,123.851,2,4,Energetic
4E5P1XyAFtrjpiIxkydly4,Replay,Replay,Iyaz,182306,0.706,0.173,0.751,0,0.168,0.195,-6.323,0.0708,91.031,9,4,Energetic
33gVbwdqw7aRX0Y2zM7qm3,Requiescence,I Don't Trust That Bird of Prey,Random Forest,210500,0.52,0.605,0.305,0.899,0.16,0.0389,-14.38,0.0322,120.109,7,4,Calm
7DP18u679fMurjsUxuxMHu,Rescue Me,Rescue Me,DubVision,187382,0.494,0.069,0.739,0.000368,0.0664,0.235,-4.61,0.0427,128.007,6,4,Energetic
58Z8R4KZPbfTc6KVYZLwTb,Retrospectacular,Retrospectacular,Domaine Blanc,200000,0.368,0.81,0.293,0.864,0.11,0.197,-16.379,0.0346,119.977,9,4,Calm
4BntWROKZB5E0Y0K3LoHSQ,Retrospective,Mercy - Live,Hilary Hahn,326146,0.211,0.916,0.0838,0.41,0.102,0.0404,-20.882,0.0398,90.249,10,4,Calm
6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,218293,0.67,0.237,0.743,0,0.465,0.571,-4.993,0.0393,125.944,10,4,Sad
2UVLuddklEVak5PXgC7baA,Rhino Hi-Five: Deee-Lite,Groove Is in the Heart,Deee-Lite,231786,0.694,0.0153,0.881,0.0196,0.0851,0.924,-4.053,0.0701,121.554,1,4,Happy
2Z8WuEywRWYTKe1NybPQEW,Ride,Blurryface,Twenty One Pilots,214506,0.645,0.00835,0.713,0,0.113,0.566,-5.355,0.0393,74.989,6,4,Energetic
3LmiKN6q3OwFD3sV8rhkk2,Ring The Alarm (Remixes),Ring The Alarm - Stadiumx Remix,Nicky Romero,173333,0.625,0.00032,0.994,0.0461,0.767,0.35,-1.689,0.0501,125.032,1,4,Energetic
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Dream Your Life Away (Special Edition),Vance Joy,204280,0.484,0.431,0.731,0,0.151,0.51,-6.694,0.0379,101.654,1,4,Happy
3u1S1OmAUhx5DRlLrXqyp3,Rise,Rise,Jonas Blue,194407,0.69,0.323,0.784,0,0.203,0.669,-4.653,0.032,106.066,1,4,Happy
24fghf9YPlSHoWKNHign8p,Rise (ft. Matluck) [Thomas Gold Remix],Rise (ft. Matluck) - Thomas Gold Remix,Nicky Romero,225937,0.501,0.0071,0.784,0.000257,0.155,0.216,-4.292,0.0417,128.052,7,4,Energetic
0G3fbPbE1vGeABDEZF0jeG,Risqué,Good Times,CHIC,495400,0.87,0.149,0.657,0.0102,0.053,0.893,-7.32,0.0522,110.596,2,4,Happy
265poZGWCyWo6h5tq7kiA6,Rivals,Streets,Kensington,185358,0.376,0.000874,0.771,8.98E-06,0.274,0.419,-5.8,0.0422,168.154,6,4,Happy
3h1in20DlO5KaSP1vLED90,Rivals,War,Kensington,176652,0.641,0.079,0.806,0.00158,0.0708,0.721,-6.281,0.0323,125.987,8,4,Happy
3mRLHiSHYtC8Hk7bzZdUs1,River,Church Of Scars,Bishop Briggs,216133,0.733,0.302,0.477,2.97E-06,0.0579,0.545,-6.737,0.0687,62.507,2,4,Energetic
1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),Revival,Eminem,221013,0.748,0.142,0.749,0,0.0713,0.659,-5.916,0.516,90.09,8,4,Energetic
6F5c58TMEs1byxUstkzVeM,Roar,PRISM (Deluxe),Katy Perry,223546,0.554,0.00487,0.772,6.60E-06,0.354,0.455,-4.821,0.0418,179.984,7,4,Energetic
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,251088,0.72,0.406,0.763,0,0.18,0.742,-4.068,0.0523,101.965,9,4,Happy
3ZuiIFm9nRnkRz8AZAekjJ,Rocketeer,Free Wired,Far East Movement,211253,0.664,0.181,0.845,0,0.267,0.357,-6.115,0.0461,96.005,4,4,Energetic
0pSBuHjILhNEo55xK1zrRt,Rolex,Rolex,Ayo & Teo,238586,0.804,0.0837,0.886,0,0.266,0.789,-2.512,0.04,144.946,1,4,Energetic
2XzpijVOaJYNwwiFeSulBJ,Roll with the Punches,Two (Expanded Edition),Lenka,199693,0.672,0.0699,0.571,0,0.166,0.75,-5.831,0.029,119.979,7,4,Energetic
2ENH05Q7PkilEF6WujXNjG,Rooftops,Time Travel,AMBIE,160788,0.502,0.965,0.289,0.913,0.153,0.156,-17.378,0.0307,137.926,8,4,Calm
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,176840,0.77,0.0167,0.724,0.0107,0.353,0.898,-5.484,0.0495,121.975,8,4,Energetic
5YAP8zpqj1eIX88makBjDe,Roses (with Juice WRLD feat. Brendon Urie),Roses (with Juice WRLD feat. Brendon Urie),benny blanco,223542,0.613,0.166,0.6,0,0.117,0.532,-7.097,0.154,147.059,8,4,Energetic
6RtPijgfPKROxEzTHNRiDp,Rude,Don't Kill the Magic,MAGIC!,224840,0.773,0.0422,0.758,0,0.305,0.925,-4.993,0.0381,144.033,1,4,Energetic
5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,Ruin My Life,Zara Larsson,190931,0.665,0.423,0.699,0,0.0969,0.585,-5.265,0.0578,124.896,11,4,Energetic
4SXU3lUZ1eb4JWWbkQw43Y,Rumours,Don't Stop,Fleetwood Mac,192133,0.686,0.0398,0.632,2.20E-06,0.0686,0.88,-11.433,0.0353,118.965,9,4,Happy
1oIdcFtf58sZbS7QyZQJ2P,Run Free,Run Free,Deep Chills,170562,0.727,0.202,0.69,3.27E-06,0.414,0.699,-4.559,0.0345,100.002,7,4,Energetic
1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),4,Beyoncé,236093,0.733,0.00496,0.899,4.72E-05,0.372,0.76,-4.237,0.143,127.086,0,4,Energetic
7yLqa0LloZ3RdiOyC1iMyx,Run Up,Run Up (Remixes),Major Lazer,203180,0.803,0.105,0.743,2.12E-06,0.099,0.674,-3.602,0.0681,108.005,1,4,Energetic
1v1oIWf2Xgh54kIWuKsDf6,Runaway,All My Demons Greeting Me As A Friend (Deluxe),AURORA,248826,0.422,0.629,0.302,7.83E-05,0.104,0.123,-9.214,0.0372,114.089,11,4,Sad
46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Pharmacy,Galantis,227073,0.506,0.00711,0.805,0.00193,0.0856,0.383,-4.119,0.0469,126.008,1,4,Energetic
39ML8mZLliTcOhi02Fj16k,Sad Serenade,Sad Serenade,Norella,184505,0.527,0.0168,0.71,0,0.59,0.175,-10.793,0.05,129.182,6,4,Energetic
05CrK6Q5VGtfPDtyQFJ4Kf,Sad Song (feat. Elena Coats),Somewhere Somehow,We The Kings,226330,0.512,0.0724,0.526,0,0.0675,0.249,-5.44,0.0251,85.024,1,4,Sad
3ee8Jmje8o58CHK66QrVC2,SAD!,?,XXXTENTACION,166605,0.74,0.258,0.613,0.00372,0.123,0.473,-4.88,0.145,75.023,8,4,Sad
3ee8Jmje8o58CHK66QrVC2,SAD!,?,XXXTENTACION,166605,0.74,0.258,0.613,0.00372,0.123,0.473,-4.88,0.145,75.023,8,4,Energetic
6osKPJp6kQwZcgUqBteJFN,Safari,Safari,Serena,187408,0.799,0.445,0.689,0.0122,0.18,0.477,-6.793,0.053,103.019,5,4,Energetic
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,In A Tidal Wave Of Mystery (Deluxe Edition),Capital Cities,192789,0.655,0.000176,0.819,0.00374,0.104,0.766,-4.852,0.0316,117.956,0,5,Energetic
6KjTXwntv8paBCL3El9TnV,Sahara Love,Sahara Love - Seven Lions Remix,Above & Beyond,322892,0.275,0.0418,0.659,4.15E-05,0.079,0.149,-5.631,0.039,144.908,6,4,Energetic
1BZG99C7Co1r6QUC3zaS59,Same Old Love,Revival (Deluxe),Selena Gomez,229080,0.672,0.0223,0.593,0,0.214,0.438,-4.01,0.0304,98.02,11,4,Energetic
55CHeLEfn5iJ0IIkgaa4si,Savage,Suga,Megan Thee Stallion,155497,0.843,0.0252,0.741,0,0.096,0.68,-5.609,0.334,168.983,11,4,Energetic
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),Jawsh 685,171374,0.767,0.234,0.481,0,0.269,0.761,-8.52,0.0803,150.076,0,4,Energetic
61lDxV5pn2UdumqMpdxCKG,Savannah,Savannah,Diviners,208698,0.652,0.373,0.776,1.32E-06,0.0392,0.387,-3.133,0.0392,108.077,0,4,Energetic
594fJDaRhC2bcHilqoc8U4,Save The Day,Stars Dance (Bonus Track Version),Selena Gomez,232973,0.666,0.00115,0.836,2.22E-05,0.132,0.531,-3.599,0.036,119.995,0,4,Energetic
0rDXZpaDpGMbT8ON1DxEtT,Saving Daylight,Saving Daylight,Harvest Silence,206820,0.526,0.456,0.385,0.922,0.0935,0.212,-13.755,0.0296,120.008,0,4,Calm
